transaction_id,customer_id,timestamp,amount,location,device,is_fraud
T_1001526,C_00614,2024-09-22 13:13:49.178567,137.73,San Francisco,Tablet,0
T_1001527,C_00484,2024-03-10 06:54:54.243786,1719.85,New York,Mobile,1
T_1001528,C_00035,2024-07-14 18:30:22.359736,249.22,London,Mobile,0
T_1001529,C_00711,2024-07-21 11:51:54.580129,1392.27,Tokyo,Desktop,1
T_1001530,C_00216,2024-09-18 06:01:51.605062,249.9,London,Tablet,0
T_1001531,C_00964,2024-01-23 16:07:17.122688,130.25,Mumbai,Desktop,0
T_1001532,C_00913,2024-07-10 13:57:54.767955,1004.67,Unknown,Mobile,1
T_1001533,C_00253,2024-12-18 04:27:10.719099,34.63,New York,Tablet,0
T_1001534,C_00982,2024-12-06 19:33:56.633284,87.23,New York,Tablet,0
T_1001535,C_00405,2024-07-21 18:26:30.390949,208.53,San Francisco,Tablet,0
T_1001536,C_00303,2024-08-20 05:59:09.612285,158.89,Tokyo,Desktop,0
T_1001537,C_00285,2024-09-15 12:42:12.177307,58.07,Mumbai,Mobile,0
T_1001538,C_00965,2024-03-04 19:11:24.362120,213.56,New York,Mobile,0
T_1001539,C_00845,2024-12-29 12:38:29.253061,55.49,Unknown,Mobile,0
T_1001540,C_00629,2024-12-18 19:40:24.481843,239.54,London,Mobile,0
T_1001541,C_00612,2024-11-21 05:37:53.334755,215.08,London,Mobile,0
T_1001542,C_00142,2024-03-07 02:08:48.763595,121.11,Unknown,Desktop,0
T_1001543,C_00719,2024-07-13 16:14:35.898056,90.12,Mumbai,Mobile,0
T_1001544,C_00272,2024-04-12 17:13:49.219952,182.03,London,Desktop,0
T_1001545,C_00306,2024-11-11 11:39:42.424300,2584.29,Tokyo,Desktop,1
T_1001546,C_00832,2024-10-29 12:21:52.279644,137.97,New York,Desktop,0
T_1001547,C_00134,2024-10-12 12:10:21.773851,60.32,Mumbai,Desktop,0
T_1001548,C_00733,2024-09-30 15:05:19.234238,288.87,Unknown,Tablet,0
T_1001549,C_00844,2024-08-09 15:16:10.547068,127.02,London,Tablet,0
T_1001550,C_00334,2024-01-20 19:18:48.805792,34.78,Unknown,Mobile,0
T_1001551,C_00927,2024-07-05 14:30:37.348920,217.81,Tokyo,Tablet,0
T_1001552,C_00028,2024-10-19 11:30:03.241092,81.66,New York,Desktop,0
T_1001553,C_00886,2024-04-25 19:23:48.582649,214.5,Tokyo,Mobile,0
T_1001554,C_00243,2024-02-08 06:46:19.221429,258.39,San Francisco,Desktop,0
T_1001555,C_00975,2024-11-01 15:14:12.938116,207.08,Mumbai,Desktop,0
T_1001556,C_00650,2024-08-27 20:34:03.474642,248.35,Mumbai,Desktop,0
T_1001557,C_00759,2024-08-22 10:21:33.281300,82.76,Mumbai,Tablet,0
T_1001558,C_00798,2024-03-25 10:23:02.242974,117.43,San Francisco,Tablet,0
T_1001559,C_00173,2024-01-18 22:39:49.620409,70.95,San Francisco,Mobile,0
T_1001560,C_00707,2024-04-22 20:53:31.796582,273.69,New York,Mobile,0
T_1001561,C_00078,2024-06-23 00:23:17.450373,80.92,London,Desktop,0
T_1001562,C_00959,2024-11-13 02:38:25.257578,1181.19,Unknown,Mobile,1
T_1001563,C_00645,2024-02-05 04:37:52.028549,243.48,Unknown,Tablet,0
T_1001564,C_00553,2024-07-08 17:28:47.100513,66.18,Unknown,Mobile,0
T_1001565,C_00756,2024-07-17 13:40:22.791194,197.37,New York,Desktop,0
T_1001566,C_00926,2024-06-07 11:14:42.125258,22.93,Mumbai,Tablet,0
T_1001567,C_00770,2024-09-06 13:30:38.859017,160.56,Unknown,Mobile,0
T_1001568,C_00209,2024-06-14 10:18:00.574865,98.9,Tokyo,Tablet,0
T_1001569,C_00679,2024-06-30 20:05:24.473176,622.76,Unknown,Desktop,1
T_1001570,C_00276,2024-10-01 12:51:57.610300,26.54,Mumbai,Desktop,0
T_1001571,C_00199,2024-02-13 18:49:54.798020,94.61,Tokyo,Tablet,0
T_1001572,C_00158,2024-04-10 21:25:18.557774,55.97,London,Desktop,0
T_1001573,C_00426,2024-04-04 11:12:48.002923,240.23,San Francisco,Tablet,0
T_1001574,C_00801,2024-10-07 10:29:28.547609,74.51,Tokyo,Tablet,0
T_1001575,C_00046,2024-10-16 03:58:37.028304,187.81,San Francisco,Tablet,0
T_1001576,C_00721,2024-04-14 20:57:31.756010,21.98,London,Tablet,0
T_1001577,C_00723,2024-11-14 07:30:43.356873,287.99,London,Desktop,0
T_1001578,C_00500,2024-12-29 15:20:36.310358,71.96,Mumbai,Tablet,0
T_1001579,C_00075,2024-05-14 02:40:24.433936,156.99,Tokyo,Tablet,0
T_1001580,C_00772,2024-05-25 22:37:19.962006,649.26,Unknown,Desktop,1
T_1001581,C_00200,2024-09-03 22:29:52.508523,229.82,San Francisco,Mobile,0
T_1001582,C_00195,2024-06-08 01:06:41.181747,18.38,London,Desktop,0
T_1001583,C_00437,2024-10-04 03:06:34.210428,275.74,Unknown,Desktop,0
T_1001584,C_00221,2024-12-03 06:43:26.237307,234.33,Tokyo,Tablet,0
T_1001585,C_00563,2024-04-02 05:07:32.975074,111.49,Mumbai,Tablet,0
T_1001586,C_00846,2024-09-09 19:04:05.624096,232.7,Tokyo,Desktop,0
T_1001587,C_00991,2024-08-14 02:50:02.956052,251.05,London,Desktop,0
T_1001588,C_00279,2024-05-30 20:07:59.944497,7.11,Mumbai,Tablet,0
T_1001589,C_00607,2024-08-11 09:51:51.119640,45.81,London,Mobile,0
T_1001590,C_00771,2024-12-17 10:52:36.202912,279.22,Mumbai,Emulator,1
T_1001591,C_00660,2024-08-24 18:19:07.213941,175.63,Mumbai,Mobile,0
T_1001592,C_00778,2024-06-18 21:38:56.311313,154.17,Unknown,Tablet,0
T_1001593,C_00734,2024-04-04 20:53:44.453524,195.98,San Francisco,Desktop,0
T_1001594,C_00746,2024-07-01 10:06:41.438069,248.55,San Francisco,Tablet,0
T_1001595,C_00841,2024-10-09 19:30:19.269675,196.82,San Francisco,Mobile,0
T_1001596,C_00929,2024-02-23 20:20:51.854418,184.9,Tokyo,Desktop,0
T_1001597,C_00805,2024-01-04 06:09:41.439991,15.91,Unknown,Tablet,0
T_1001598,C_00416,2024-03-04 05:32:52.108241,4513.04,New York,Mobile,1
T_1001599,C_00391,2024-07-19 10:58:35.598385,245.62,San Francisco,Desktop,0
T_1001600,C_00243,2024-10-02 03:41:44.627620,78.16,Mumbai,Tablet,0
T_1001601,C_00221,2024-07-18 02:12:10.088173,94.73,Unknown,Mobile,0
T_1001602,C_00523,2024-01-31 22:16:31.830840,295.51,San Francisco,Desktop,0
T_1001603,C_00806,2024-03-01 18:05:12.536776,53.45,London,Mobile,0
T_1001604,C_00842,2024-12-01 20:26:41.049984,171.92,San Francisco,Mobile,0
T_1001605,C_00218,2024-08-08 12:09:36.183119,293.43,San Francisco,Tablet,0
T_1001606,C_00477,2024-11-24 05:48:18.708751,18.59,Unknown,Mobile,0
T_1001607,C_00460,2024-03-23 07:52:26.347170,115.11,Unknown,Desktop,0
T_1001608,C_00475,2024-05-25 22:53:37.400593,267.39,Unknown,Tablet,0
T_1001609,C_00776,2024-02-25 05:12:09.462344,157.4,Unknown,Mobile,0
T_1001610,C_00500,2024-02-19 01:12:06.927979,22.41,London,Desktop,0
T_1001611,C_00265,2024-08-16 19:10:34.903353,54.96,Mumbai,Desktop,0
T_1001612,C_00878,2024-03-30 10:44:37.696309,181.21,London,Tablet,0
T_1001613,C_00091,2024-04-13 05:01:38.494789,207.26,Mumbai,Mobile,0
T_1001614,C_00437,2024-06-15 21:03:52.284795,95.86,San Francisco,Emulator,1
T_1001615,C_00728,2024-11-29 08:34:39.619503,182.7,London,Desktop,0
T_1001616,C_00934,2024-05-31 14:22:34.520028,210.59,San Francisco,Desktop,0
T_1001617,C_00905,2024-11-19 21:00:00.648344,192.78,Mumbai,Tablet,0
T_1001618,C_00428,2024-01-16 22:10:55.384122,77.46,New York,Desktop,0
T_1001619,C_00368,2024-01-14 19:16:18.375219,15.82,Tokyo,Tablet,0
T_1001620,C_00407,2024-10-08 14:42:46.957634,290.0,San Francisco,Desktop,0
T_1001621,C_00018,2024-10-27 23:22:28.756490,168.52,Unknown,Tablet,0
T_1001622,C_00650,2024-05-27 20:43:21.374544,65.76,Unknown,Emulator,1
T_1001623,C_00102,2024-04-17 10:29:46.644895,34.6,London,Mobile,0
T_1001624,C_00357,2024-02-11 06:38:57.048508,35.1,San Francisco,Tablet,0
T_1001625,C_00254,2024-01-27 19:39:48.582628,10.62,London,Desktop,0
T_1001626,C_00654,2024-02-15 23:33:53.344736,145.94,London,Mobile,0
T_1001627,C_00528,2024-12-09 21:22:22.548894,221.86,London,Desktop,0
T_1001628,C_00824,2024-08-01 11:24:01.019838,756.91,Mumbai,Emulator,1
T_1001629,C_00466,2024-09-06 08:56:08.819627,261.86,San Francisco,Desktop,0
T_1001630,C_00533,2024-07-04 15:29:28.072734,1249.2,Unknown,Tablet,1
T_1001631,C_00196,2024-11-04 08:50:21.096987,4266.44,San Francisco,Desktop,1
T_1001632,C_00430,2024-11-18 04:16:59.692223,266.55,Unknown,Tablet,0
T_1001633,C_00162,2024-01-16 19:34:53.218811,266.18,Unknown,Tablet,0
T_1001634,C_00322,2024-05-08 19:20:21.311187,122.11,London,Mobile,0
T_1001635,C_00422,2024-01-10 19:43:05.112840,87.22,Tokyo,Tablet,0
T_1001636,C_00260,2024-09-16 10:56:33.299573,147.33,Unknown,Mobile,0
T_1001637,C_00109,2024-06-13 20:03:08.081327,84.51,Unknown,Desktop,0
T_1001638,C_00315,2024-01-14 14:21:24.957551,154.8,Mumbai,Tablet,0
T_1001639,C_00759,2024-10-01 23:22:39.219221,209.56,Mumbai,Mobile,0
T_1001640,C_00314,2024-07-23 04:50:29.006020,116.31,San Francisco,Desktop,0
T_1001641,C_00137,2024-12-23 12:24:11.611830,17.6,London,Tablet,0
T_1001642,C_00235,2024-01-13 18:09:34.801584,241.03,New York,Desktop,0
T_1001643,C_00763,2024-07-21 04:02:42.510042,265.95,Unknown,Mobile,0
T_1001644,C_00264,2024-09-06 10:04:45.330899,110.61,London,Tablet,0
T_1001645,C_00415,2024-07-05 04:00:21.047664,66.57,Tokyo,Tablet,0
T_1001646,C_00600,2024-05-02 17:15:30.844645,151.75,Unknown,Desktop,0
T_1001647,C_00571,2024-07-09 14:29:00.215659,212.72,Unknown,Desktop,0
T_1001648,C_00506,2024-05-08 04:58:48.825189,299.4,London,Mobile,0
T_1001649,C_00163,2024-08-15 10:43:59.737271,155.33,London,Mobile,0
T_1001650,C_00284,2024-09-29 03:48:52.431639,279.48,Tokyo,Mobile,0
T_1001651,C_00937,2024-01-25 09:36:06.373267,4046.79,New York,Tablet,1
T_1001652,C_00307,2024-07-10 14:39:17.320668,200.46,New York,Mobile,0
T_1001653,C_00636,2024-06-13 10:04:45.754617,206.97,San Francisco,Mobile,0
T_1001654,C_00507,2024-07-01 03:08:33.853663,118.46,New York,Desktop,0
T_1001655,C_00072,2024-06-20 22:02:22.920052,248.36,Tokyo,Desktop,0
T_1001656,C_00955,2024-05-25 08:53:54.376501,30.45,London,Tablet,0
T_1001657,C_00167,2024-12-15 06:00:37.191510,51.34,San Francisco,Desktop,0
T_1001658,C_00421,2024-02-04 14:54:00.714615,185.75,London,Tablet,0
T_1001659,C_00833,2024-06-29 14:38:18.114249,93.04,London,Desktop,0
T_1001660,C_00263,2024-06-21 21:48:27.228140,126.95,London,Mobile,0
T_1001661,C_00104,2024-11-13 23:35:01.077033,193.02,Unknown,Mobile,0
T_1001662,C_00238,2024-12-28 10:14:25.432519,53.43,New York,Tablet,0
T_1001663,C_00426,2024-03-05 06:18:12.670213,93.58,Mumbai,Desktop,0
T_1001664,C_00288,2024-11-15 02:25:00.250765,279.73,Tokyo,Tablet,0
T_1001665,C_00225,2024-08-03 18:16:23.300207,108.78,London,Tablet,0
T_1001666,C_00684,2024-11-23 22:57:08.117437,231.11,Mumbai,Mobile,0
T_1001667,C_00903,2024-04-01 08:44:37.740722,37.15,London,Mobile,0
T_1001668,C_00679,2024-10-21 14:28:45.922033,147.99,Tokyo,Tablet,0
T_1001669,C_00216,2024-04-03 19:26:53.989863,124.61,New York,Desktop,0
T_1001670,C_00810,2024-12-23 16:32:49.603194,271.1,London,Mobile,0
T_1001671,C_00260,2024-10-22 10:55:27.022642,213.14,Unknown,Desktop,0
T_1001672,C_00058,2024-07-10 17:29:42.566374,515.99,Unknown,Desktop,1
T_1001673,C_00009,2024-11-21 04:15:16.658232,338.63,Unknown,Emulator,1
T_1001674,C_00650,2024-01-10 14:20:36.283154,43.83,San Francisco,Mobile,0
T_1001675,C_00796,2024-04-08 02:33:02.453400,252.5,New York,Mobile,0
T_1001676,C_00688,2024-12-20 05:34:05.366211,241.82,New York,Mobile,0
T_1001677,C_00281,2024-08-05 10:04:09.192940,192.34,New York,Tablet,0
T_1001678,C_00610,2024-11-18 12:43:05.003048,161.09,Tokyo,Desktop,0
T_1001679,C_00311,2024-07-23 12:52:32.439878,124.74,San Francisco,Tablet,0
T_1001680,C_00727,2024-01-19 06:25:32.542994,258.85,Tokyo,Desktop,0
T_1001681,C_00099,2024-08-10 02:57:00.966363,24.79,Tokyo,Tablet,0
T_1001682,C_00287,2024-01-06 21:02:48.656027,59.19,New York,Tablet,0
T_1001683,C_00281,2024-12-18 22:54:19.451297,237.9,Tokyo,Tablet,0
T_1001684,C_00094,2024-06-13 05:16:45.087589,232.58,London,Tablet,0
T_1001685,C_00022,2024-03-05 04:15:00.543915,182.35,San Francisco,Desktop,0
T_1001686,C_00171,2024-08-02 13:56:24.803120,124.38,San Francisco,Tablet,0
T_1001687,C_00051,2024-11-11 18:09:28.706945,25.2,San Francisco,Tablet,0
T_1001688,C_00674,2024-09-17 17:06:54.501804,186.56,London,Desktop,0
T_1001689,C_00827,2024-10-02 17:16:46.651054,279.17,San Francisco,Tablet,0
T_1001690,C_00504,2024-03-03 07:01:22.311153,151.64,Tokyo,Tablet,0
T_1001691,C_00630,2024-03-29 07:09:59.299745,35.48,Tokyo,Tablet,0
T_1001692,C_00668,2024-01-04 08:24:21.857715,118.53,Tokyo,Tablet,0
T_1001693,C_00885,2024-11-15 05:39:05.435663,139.0,Mumbai,Desktop,0
T_1001694,C_00097,2024-07-10 04:57:20.413969,176.24,Unknown,Mobile,0
T_1001695,C_00517,2024-10-19 13:18:24.943642,220.13,New York,Mobile,0
T_1001696,C_00797,2024-05-15 00:46:48.579645,30.82,London,Tablet,0
T_1001697,C_00194,2024-06-14 04:18:56.591828,111.16,Tokyo,Desktop,0
T_1001698,C_00088,2024-09-11 05:11:53.666391,179.37,London,Desktop,0
T_1001699,C_00092,2024-04-24 03:59:36.553412,194.65,Mumbai,Mobile,0
T_1001700,C_00485,2024-02-10 07:50:55.625342,167.71,Mumbai,Mobile,0
T_1001701,C_00689,2024-07-09 00:03:14.666521,127.9,Unknown,Tablet,0
T_1001702,C_00432,2024-08-26 22:51:11.426712,100.56,San Francisco,Mobile,0
T_1001703,C_00244,2024-11-19 13:24:45.392190,233.27,London,Tablet,0
T_1001704,C_00193,2024-11-07 10:40:28.342035,72.34,San Francisco,Mobile,0
T_1001705,C_00838,2024-02-29 16:07:24.764509,137.8,Mumbai,Mobile,0
T_1001706,C_00692,2024-07-26 05:12:41.277235,273.49,San Francisco,Mobile,0
T_1001707,C_00927,2024-05-02 10:04:26.201392,80.35,London,Tablet,0
T_1001708,C_00305,2024-03-06 05:10:48.696592,276.97,London,Desktop,0
T_1001709,C_00731,2024-08-03 04:21:08.856620,112.05,London,Desktop,0
T_1001710,C_00142,2024-01-24 21:55:34.948906,124.76,Tokyo,Desktop,0
T_1001711,C_00018,2024-03-24 06:13:11.621935,7.18,Mumbai,Desktop,0
T_1001712,C_00450,2024-06-08 23:28:22.120670,123.55,Tokyo,Mobile,0
T_1001713,C_00651,2024-12-02 08:36:20.284924,142.39,London,Desktop,0
T_1001714,C_00316,2024-08-02 13:02:53.823632,95.0,Mumbai,Desktop,0
T_1001715,C_00121,2024-09-23 05:02:33.187294,8.58,San Francisco,Tablet,0
T_1001716,C_00192,2024-05-01 00:00:46.283930,259.51,Tokyo,Desktop,0
T_1001717,C_00263,2024-12-09 18:16:45.668215,253.1,San Francisco,Tablet,0
T_1001718,C_00989,2024-11-10 21:13:05.723228,101.12,Unknown,Tablet,0
T_1001719,C_00385,2024-07-18 20:14:22.096730,2805.18,London,Desktop,1
T_1001720,C_00997,2024-10-24 10:39:40.095995,153.56,New York,Mobile,0
T_1001721,C_00338,2024-10-31 05:15:12.678071,21.11,Unknown,Mobile,0
T_1001722,C_00572,2024-04-11 16:39:37.356951,286.36,Unknown,Mobile,0
T_1001723,C_00786,2024-08-04 15:38:44.185457,583.71,Unknown,Mobile,1
T_1001724,C_00220,2024-09-12 23:56:11.359678,83.65,Unknown,Tablet,0
T_1001725,C_00765,2024-06-02 10:43:53.734531,267.82,Unknown,Desktop,0
T_1001726,C_00853,2024-08-03 08:24:08.368938,133.32,Tokyo,Mobile,0
T_1001727,C_00484,2024-10-25 07:07:57.022944,233.55,Mumbai,Desktop,0
T_1001728,C_00827,2024-01-04 20:20:04.805090,111.53,Unknown,Tablet,0
T_1001729,C_00205,2024-12-27 04:47:57.685837,235.65,Mumbai,Desktop,0
T_1001730,C_00639,2024-06-20 15:31:26.715634,59.99,Mumbai,Mobile,0
T_1001731,C_00561,2024-04-15 06:16:36.761803,128.16,London,Desktop,0
T_1001732,C_00002,2024-09-05 19:02:54.530903,185.27,New York,Mobile,0
T_1001733,C_00955,2024-11-18 11:08:39.534932,36.54,Unknown,Desktop,0
T_1001734,C_00001,2024-04-22 00:39:04.870348,7.98,London,Mobile,0
T_1001735,C_00025,2024-11-13 12:50:46.537244,285.76,Unknown,Mobile,0
T_1001736,C_00775,2024-01-19 15:39:01.301391,21.39,London,Desktop,0
T_1001737,C_00238,2024-08-12 01:11:53.333994,31.21,Tokyo,Desktop,0
T_1001738,C_00926,2024-04-28 23:34:30.478476,173.89,San Francisco,Desktop,0
T_1001739,C_00352,2024-01-17 00:30:37.096160,20.13,London,Mobile,0
T_1001740,C_00559,2024-01-27 03:23:38.562633,4480.32,Mumbai,Tablet,1
T_1001741,C_00362,2024-07-28 13:28:31.534477,108.47,Mumbai,Tablet,0
T_1001742,C_00406,2024-10-31 13:20:52.299958,56.92,San Francisco,Mobile,0
T_1001743,C_00705,2024-05-29 01:19:36.135029,245.78,Tokyo,Mobile,0
T_1001744,C_00560,2024-05-12 19:31:22.278592,148.26,Unknown,Desktop,0
T_1001745,C_00091,2024-09-24 01:20:09.771632,244.77,Mumbai,Desktop,0
T_1001746,C_00064,2024-07-17 23:07:20.796275,189.8,Unknown,Desktop,0
T_1001747,C_00025,2024-11-28 17:41:23.387795,240.11,San Francisco,Desktop,0
T_1001748,C_00604,2024-10-23 19:20:47.529475,110.3,San Francisco,Desktop,0
T_1001749,C_00774,2024-02-24 22:28:48.136580,295.04,Unknown,Tablet,0
T_1001750,C_00902,2024-10-26 07:28:31.182763,224.05,Mumbai,Desktop,0
T_1001751,C_00904,2024-06-26 09:05:37.990749,230.3,New York,Desktop,0
T_1001752,C_00867,2024-04-02 15:45:44.439119,131.27,Mumbai,Desktop,0
T_1001753,C_00985,2024-07-11 10:16:38.463642,35.15,Mumbai,Tablet,0
T_1001754,C_00936,2024-03-14 04:01:31.803680,217.95,London,Desktop,0
T_1001755,C_00121,2024-04-05 03:58:07.694148,55.24,Tokyo,Tablet,0
T_1001756,C_00508,2024-10-19 01:56:12.570082,137.68,Tokyo,Tablet,0
T_1001757,C_00417,2024-03-22 00:37:27.085177,185.28,London,Desktop,0
T_1001758,C_00457,2024-04-13 18:02:16.229757,192.25,London,Mobile,0
T_1001759,C_00094,2024-09-11 13:28:34.683773,64.44,Mumbai,Desktop,0
T_1001760,C_00763,2024-04-11 05:53:06.525484,23.02,New York,Desktop,0
T_1001761,C_00351,2024-07-06 03:25:56.609483,287.5,San Francisco,Tablet,0
T_1001762,C_00776,2024-09-26 16:30:53.665154,145.48,New York,Tablet,0
T_1001763,C_00611,2024-05-30 21:15:05.898613,51.95,Mumbai,Tablet,0
T_1001764,C_00849,2024-09-21 22:22:29.331487,116.15,Mumbai,Desktop,0
T_1001765,C_00844,2024-09-17 05:38:50.482689,89.41,London,Mobile,0
T_1001766,C_00157,2024-01-11 00:17:13.255678,53.28,Unknown,Desktop,0
T_1001767,C_00158,2024-05-01 16:31:02.764509,199.66,Tokyo,Mobile,0
T_1001768,C_00663,2024-04-21 03:43:12.632566,187.71,Tokyo,Desktop,0
T_1001769,C_00409,2024-03-12 17:38:39.494195,151.15,San Francisco,Mobile,0
T_1001770,C_00888,2024-05-07 02:05:48.316322,33.36,San Francisco,Desktop,0
T_1001771,C_00300,2024-01-18 07:01:44.099946,294.16,San Francisco,Tablet,0
T_1001772,C_00783,2024-04-04 02:14:03.885376,249.22,Mumbai,Emulator,1
T_1001773,C_00136,2024-10-12 01:48:40.280685,160.1,San Francisco,Tablet,0
T_1001774,C_00041,2024-01-20 09:33:46.481324,194.15,New York,Tablet,0
T_1001775,C_00614,2024-02-15 21:41:23.595739,60.57,Unknown,Mobile,0
T_1001776,C_00275,2024-11-24 11:33:29.769218,1664.78,New York,Tablet,1
T_1001777,C_00808,2024-10-22 22:52:37.447070,280.15,London,Desktop,0
T_1001778,C_00536,2024-08-01 12:59:12.634390,134.29,Tokyo,Desktop,0
T_1001779,C_00653,2024-01-25 04:11:57.338390,175.49,Mumbai,Mobile,0
T_1001780,C_00795,2024-12-23 02:06:12.735776,140.76,London,Desktop,0
T_1001781,C_00687,2024-12-04 21:11:38.813373,865.01,Unknown,Mobile,1
T_1001782,C_00402,2024-02-13 19:55:22.537546,229.16,Tokyo,Tablet,0
T_1001783,C_00534,2024-03-09 14:10:15.363795,236.06,San Francisco,Mobile,0
T_1001784,C_00308,2024-12-04 16:48:50.180320,392.64,Mumbai,Emulator,1
T_1001785,C_00859,2024-06-27 19:59:12.312292,152.53,Mumbai,Tablet,0
T_1001786,C_00736,2024-06-27 23:04:32.581327,68.06,Unknown,Desktop,0
T_1001787,C_00573,2024-05-02 11:08:35.215949,235.14,Unknown,Tablet,0
T_1001788,C_00277,2024-12-03 16:11:48.083006,270.09,New York,Tablet,0
T_1001789,C_00001,2024-11-02 16:25:14.204530,41.29,Unknown,Desktop,0
T_1001790,C_00345,2024-07-02 18:31:13.337497,156.01,San Francisco,Desktop,0
T_1001791,C_00788,2024-04-29 19:28:45.752863,158.5,London,Tablet,0
T_1001792,C_00173,2024-06-07 09:44:50.958397,146.8,New York,Desktop,0
T_1001793,C_00258,2024-01-19 21:09:35.616578,176.74,London,Desktop,0
T_1001794,C_00400,2024-07-05 17:47:57.992076,96.18,Tokyo,Tablet,0
T_1001795,C_00134,2024-10-09 07:19:04.064872,279.34,Unknown,Mobile,0
T_1001796,C_00933,2024-03-03 04:11:02.791306,258.11,Tokyo,Tablet,0
T_1001797,C_00237,2024-05-02 01:18:18.219151,17.81,New York,Tablet,0
T_1001798,C_00903,2024-01-22 00:03:26.841768,109.13,Tokyo,Desktop,0
T_1001799,C_00704,2024-03-02 19:31:04.109765,9.91,Tokyo,Mobile,0
T_1001800,C_00524,2024-01-19 18:23:51.709438,239.87,San Francisco,Tablet,0
T_1001801,C_00899,2024-11-29 23:24:35.434538,490.29,Unknown,Emulator,1
T_1001802,C_00877,2024-05-08 16:45:57.812862,188.51,Tokyo,Desktop,0
T_1001803,C_00410,2024-02-08 09:30:35.528989,89.33,New York,Mobile,0
T_1001804,C_00989,2024-04-25 18:45:16.256863,155.33,New York,Desktop,0
T_1001805,C_00559,2024-07-23 11:50:25.643567,3332.38,San Francisco,Desktop,1
T_1001806,C_00450,2024-02-28 06:01:15.794290,230.33,Tokyo,Tablet,0
T_1001807,C_00823,2024-04-22 03:49:27.396125,291.66,Tokyo,Mobile,0
T_1001808,C_00937,2024-12-02 12:11:40.200771,272.77,Unknown,Desktop,0
T_1001809,C_00748,2024-07-10 20:00:56.685136,137.56,New York,Desktop,0
T_1001810,C_00365,2024-07-10 19:15:35.111200,164.82,San Francisco,Mobile,0
T_1001811,C_00564,2024-08-31 23:38:45.796773,69.95,Unknown,Desktop,0
T_1001812,C_00319,2024-04-08 10:24:34.516860,185.0,New York,Mobile,0
T_1001813,C_00339,2024-06-11 16:07:44.658896,295.54,London,Desktop,0
T_1001814,C_00865,2024-11-26 18:36:29.920144,118.2,New York,Desktop,0
T_1001815,C_00137,2024-05-21 20:45:12.586894,71.32,London,Mobile,0
T_1001816,C_00407,2024-12-05 08:04:50.002793,254.46,San Francisco,Desktop,0
T_1001817,C_00006,2024-02-10 21:01:57.917090,299.95,Mumbai,Tablet,0
T_1001818,C_00356,2024-05-30 23:42:52.711113,158.16,San Francisco,Desktop,0
T_1001819,C_00085,2024-05-05 14:15:16.536464,542.93,London,Emulator,1
T_1001820,C_00986,2024-04-11 12:08:21.953309,3756.99,Unknown,Mobile,1
T_1001821,C_00455,2024-07-16 10:06:03.936255,193.71,San Francisco,Desktop,0
T_1001822,C_00472,2024-09-21 23:26:53.893469,91.84,Unknown,Tablet,0
T_1001823,C_00386,2024-07-07 20:50:32.207545,103.44,Tokyo,Desktop,0
T_1001824,C_00037,2024-08-24 09:26:38.933960,240.39,Mumbai,Mobile,0
T_1001825,C_00136,2024-12-16 19:25:47.659107,188.44,Unknown,Desktop,0
T_1001826,C_00755,2024-06-18 00:44:14.469317,69.63,London,Mobile,0
T_1001827,C_00296,2024-02-04 07:06:47.286040,13.33,New York,Mobile,0
T_1001828,C_00162,2024-07-21 22:53:32.663509,106.65,Mumbai,Desktop,0
T_1001829,C_00814,2024-06-16 18:58:06.418377,290.81,Unknown,Desktop,0
T_1001830,C_00500,2024-06-07 01:48:52.392513,56.14,Mumbai,Mobile,0
T_1001831,C_00251,2024-04-24 08:44:49.041869,260.6,Tokyo,Tablet,0
T_1001832,C_00417,2024-02-06 01:36:42.507835,202.78,San Francisco,Desktop,0
T_1001833,C_00456,2024-08-10 15:18:09.126422,55.79,Unknown,Mobile,0
T_1001834,C_00849,2024-02-16 09:21:43.334934,200.86,London,Desktop,0
T_1001835,C_00230,2024-01-02 04:14:00.828702,1095.62,New York,Desktop,1
T_1001836,C_00777,2024-06-06 13:24:42.557300,84.49,San Francisco,Desktop,0
T_1001837,C_00424,2024-02-06 03:38:14.357527,217.74,London,Tablet,0
T_1001838,C_00945,2024-07-16 12:39:47.915965,104.73,Unknown,Mobile,0
T_1001839,C_00745,2024-10-01 02:17:24.423845,133.73,San Francisco,Tablet,0
T_1001840,C_00389,2024-07-31 03:22:04.279255,141.62,Tokyo,Mobile,0
T_1001841,C_00850,2024-12-15 01:28:11.628245,106.46,Mumbai,Tablet,0
T_1001842,C_00638,2024-05-06 13:35:16.994634,20.82,Unknown,Mobile,0
T_1001843,C_00963,2024-10-19 16:29:13.564733,223.42,London,Tablet,0
T_1001844,C_00758,2024-12-24 12:31:46.232783,230.56,Mumbai,Tablet,0
T_1001845,C_00081,2024-06-16 02:11:54.455663,233.73,San Francisco,Desktop,0
T_1001846,C_00608,2024-06-12 05:19:56.537570,246.79,San Francisco,Mobile,0
T_1001847,C_00787,2024-09-24 08:55:45.946762,190.45,Tokyo,Tablet,0
T_1001848,C_00787,2024-12-14 23:48:19.389959,228.25,San Francisco,Mobile,0
T_1001849,C_00460,2024-12-03 15:26:58.148958,26.45,San Francisco,Desktop,0
T_1001850,C_00847,2024-02-27 07:27:33.803680,257.47,Tokyo,Mobile,0
T_1001851,C_00034,2024-09-15 06:09:55.003488,85.94,San Francisco,Desktop,0
